JGCI.L,JPM GL CON IN GBP,LSE,UK,,0
FFX.L,FairFX Group Plc,LSE,UK,Credit Services,424
CHT.L,"Constellation Healthcare Technologies, Inc.",LSE,UK,Business Services,760
MKS.L,Marks & Spencer Group plc,LSE,UK,Department Stores,731
RPT.L,Regal Petroleum plc,LSE,UK,Independent Oil & Gas,121
DPV7.L,Downing Four VCT DP67,LSE,UK,,0
BABS.L,BlueCrest AllBlue Fund Limited,LSE,UK,,0
XLM.L,XLMedia PLC,LSE,UK,Marketing Services,721
ULS.L,ULS Technology plc,LSE,UK,Internet Information Providers,851
ORM.L,Ormonde Mining plc,LSE,UK,Industrial Metals & Minerals,133
FAN.L,Volution Group plc,LSE,UK,General Building Materials,634
JIGI.L,JPMorgan Income & Growth Inc 2016,LSE,UK,,0
ALM.L,Allied Minds plc,LSE,UK,Information Technology Services,824
PRTC.L,PureTech Health plc,LSE,UK,,0
D467.L,Downing Four VCT DP67,LSE,UK,,0
JDS.L,JARDINE STRATEGIC,LSE,UK,,0
TAL.L,Ten Alps PLC,LSE,UK,Entertainment - Diversified,722
GRPH.L,Graphene NanoChem plc,LSE,UK,Specialty Chemicals,113
KLBT.L,Kalibrate Technologies plc,LSE,UK,Technical & System Software,822
RTO.L,Rentokil Initial plc,LSE,UK,Business Services,760
NWT.L,Newmark Security plc,LSE,UK,Security & Protection Services,765
IBM.L,International Business Machines Corporation,LSE,UK,Information Technology Services,824
FAIC.L,FAIR OAKS IN USD-C-,LSE,UK,,0
ALU.L,The Alumasc Group plc,LSE,UK,General Building Materials,634
LIVN.L,LivaNova PLC,LSE,UK,,0
KMK.L,Kromek Group plc,LSE,UK,Medical Appliances & Equipment,521
VLE.L,Volvere plc,LSE,UK,Asset Management,422
BKG.L,The Berkeley Group Holdings plc,LSE,UK,Residential Construction,630
LTI.L,Lindsell Train Ord,LSE,UK,,0
138569.L,BBA AVIATION I15 NP,LSE,UK,,0
SCIN.L,The Scottish Investment Trust PLC,LSE,UK,Asset Management,422
QP.L,Quantum Pharma Plc,LSE,UK,Drugs - Generic,512
NCCL.L,Ncondezi Energy Limited,LSE,UK,Industrial Metals & Minerals,133
EDGC.L,Edge Performance VCT 'C' Ord,LSE,UK,,0
4095.L,QUINTAIN EST & DEV,LSE,UK,,0
AGOU.L,Ashmore Global Opportunities Ltd,LSE,UK,,0
AFID.IL,AFI DE SP GDR REG-S,IOB,UK,,0
OEC1.L,Octopus Eclipse VCT Ord,LSE,UK,,0
ECWZ.L,Ecofin Water & Power Opps ZDP 2016,LSE,UK,,0
TRS.L,Tarsus Group plc,LSE,UK,Advertising Agencies,720
JMAT.L,Johnson Matthey Plc,LSE,UK,Specialty Chemicals,113
IPF.L,International Personal Finance Plc,LSE,UK,Credit Services,424
GMR.L,Gaming Realms plc,LSE,UK,Gaming Activities,714
SCLP.L,Scancell Holdings PLC,LSE,UK,Biotechnology,515
BBY.L,Balfour Beatty plc,LSE,UK,General Contractors,636
ALF.L,ALTER LIQU FD USD,LSE,UK,,0
SMDS.L,DS Smith Plc,LSE,UK,Packaging & Containers,325
NTQ.L,Enteq Upstream Plc,LSE,UK,Oil & Gas Equipment & Services,124
FDI.L,Firestone Diamonds plc,LSE,UK,Industrial Metals & Minerals,133
WTG.L,Watchstone Group Plc,LSE,UK,,0
STAR.L,Starcom plc,LSE,UK,Communication Equipment,841
GLS.L,Galasys plc,LSE,UK,Business Software & Services,826
EWG.L,EURO WEALTH GR,LSE,UK,,0
PEW.L,Premier Energy and Water Ord/Inc,LSE,UK,,0
IGE.L,Image Scan Holdings plc,LSE,UK,Security & Protection Services,765
ZOX.L,Zincox Resources plc,LSE,UK,Industrial Metals & Minerals,133
INPP.L,International Public Partnerships Limited,LSE,UK,,0
TTG.L,TT Electronics plc,LSE,UK,Diversified Electronics,836
JPE.L,JPMorgan Elect Managed Growth Ord,LSE,UK,,0
DEB.L,Debenhams plc,LSE,UK,Department Stores,731
JPSZ.L,J.P.MO USD 17ZDP AC,LSE,UK,,0
BRIG.L,BlackRock Income and Growth Ord,LSE,UK,,0
IAE.L,Ithaca Energy Inc.,LSE,UK,Independent Oil & Gas,121
JEV.IR,KENMARE RESOURCES,ISE,UK,,0
SHB.L,Shaftesbury PLC,LSE,UK,REIT - Diversified,440
BYOT.L,Byotrol plc,LSE,UK,Personal Products,323
SDR.L,Schroders plc,LSE,UK,Asset Management,422
134884.L,UTILICO ZDP-2020,LSE,UK,,0
MNZS.L,John Menzies plc,LSE,UK,Business Services,760
SPPC.L,St Peter Port Capital Limited,LSE,UK,,0
NRR.L,NewRiver Retail Limited,LSE,UK,Business Services,760
FOGL.L,Falkland Oil and Gas Ltd.,LSE,UK,Oil & Gas Drilling & Exploration,123
EDGF.L,Edge Performance VCT 'F' Ord,LSE,UK,,0
JSG.L,Johnson Service Group plc,LSE,UK,Business Services,760
EXPN.L,Experian plc,LSE,UK,Business Services,760
PFD.L,Premier Foods plc,LSE,UK,Food - Major Diversified,340
NTN.L,Northern 3 VCT Ord,LSE,UK,,0
VNLZ.L,Vinaland ZDP Ltd.,LSE,UK,,0
DO1B.L,Downing Four VCT DSO 1 B,LSE,UK,,0
LLOY.L,Lloyds Banking Group plc,LSE,UK,Money Center Banks,410
PFP.L,Pathfinder Minerals Plc,LSE,UK,Industrial Metals & Minerals,133
BIOM.L,Biome Technologies plc,LSE,UK,Rubber & Plastics,322
AKR.L,Akers Biosciences Inc.,LSE,UK,Medical Instruments & Supplies,520
SSA.IL,JS SIS SP GDR REG-S,IOB,UK,,0
BGLF.L,BLK GSO EUR-REG S,LSE,UK,,0
APAX.L,APAX GLOB ALPHA GBP,LSE,UK,,0
WIND.L,Renewable Energy Generation Limited,LSE,UK,Diversified Utilities,913
CTAG.L,CloudTag Inc.,LSE,UK,Scientific & Technical Instruments,837
PFL.L,Premier Farnell plc,LSE,UK,Electronics Wholesale,753
CRA.L,TP Group plc,LSE,UK,Diversified Machinery,622
CNEL.L,China New Energy Ltd.,LSE,UK,Oil & Gas Equipment & Services,124
BWY.L,Bellway plc,LSE,UK,Residential Construction,630
KIE.L,Kier Group plc,LSE,UK,General Contractors,636
MYIB.L,Murray International B Ord,LSE,UK,,0
MGHP.L,M&G; High Income Packaged Unit,LSE,UK,,0
TEM.L,Templeton Emerging Mkts Invmt Tr TEMIT,LSE,UK,,0
NAS.L,North Atlantic Smaller Cos Ord,LSE,UK,,0
OSU.L,Orsu Metals Corporation,LSE,UK,Industrial Metals & Minerals,133
NSI.L,New Star Investment Trust Ord,LSE,UK,,0
CIN.L,City of London Group plc,LSE,UK,Asset Management,422
RENE.L,ReNeuron Group plc,LSE,UK,Biotechnology,515
SERE.L,SCHRODER REIT,LSE,UK,,0
CHRT.L,Cohort PLC,LSE,UK,Aerospace/Defense - Major Diversified,610
IGV.L,The Income & Growth VCT Ord,LSE,UK,,0
KYGA.L,Kerry Group plc,LSE,UK,Food - Major Diversified,340
HNE.L,Henderson EuroTrust Ord,LSE,UK,,0
JOG.L,Jersey Oil and Gas Plc,LSE,UK,,0
BGEO.L,BGEO Group plc,LSE,UK,Money Center Banks,410
SRO.L,Spitfire Oil Ltd.,LSE,UK,Independent Oil & Gas,121
MNKS.L,Monks Ord,LSE,UK,,0
KWE.L,Kennedy Wilson Europe Real Estate Plc,LSE,UK,Property Management,448
WYN.L,Wynnstay Group plc,LSE,UK,Agricultural Chemicals,112
FTVI.L,Foresight VCT Infrastructure Ord,LSE,UK,,0
BSY.L,Sky plc,LSE,UK,CATV Systems,725
KUL.L,KUALA INNOVATI GBP,LSE,UK,,0
SVT.L,Severn Trent Plc,LSE,UK,Water Utilities,914
FRO.L,Frontline Ltd.,LSE,UK,Shipping,775
PU11.L,PUMA VCT 11,LSE,UK,,0
LSLI.L,London and St. Lawrence Investment Company PLC,LSE,UK,Asset Management,422
BRBY.L,Burberry Group plc,LSE,UK,Jewelry Stores,742
PZC.L,PZ Cussons Plc,LSE,UK,Personal Products,323
RTC.L,RTC Group plc,LSE,UK,Staffing & Outsourcing Services,764
136556.L,CLEANTECH BUILD,LSE,UK,,0
ZEG.L,Zegona Communications plc,LSE,UK,,0
JMI.L,JPMorgan Smaller Companies Ord,LSE,UK,,0
BFA.L,BASF SE,LSE,UK,Chemicals - Major Diversified,110
SQZ.L,Serica Energy PLC,LSE,UK,Independent Oil & Gas,121
ZCC.L,ZCCM Investments Holdings Plc,LSE,UK,,0
KSK.L,KSK Power Ventur PLC,LSE,UK,Electric Utilities,911
NG.L,National Grid plc,LSE,UK,Diversified Utilities,913
IMG.L,Imagination Technologies Group Plc,LSE,UK,Semiconductor Equipment & Materials,834
CBM.L,Cleantech Building Materials Plc,LSE,UK,,0
GFTU.L,Grafton Group plc,LSE,UK,General Building Materials,634
ALNT.L,Alent plc,LSE,UK,,0
VOF.L,VinaCapital Vietnam Opportunity Fund Limited,LSE,UK,,0
LGLD.IL,LG SP.GDR-144A PFD,IOB,UK,,0
ICP.L,Intermediate Capital Group plc,LSE,UK,Asset Management,422
JMIS.L,JPMorgan Smaller 2017 Subs,LSE,UK,,0
OXT.L,Oxford Technology VCT Ord,LSE,UK,,0
ESUR.L,esure Group plc,LSE,UK,Property & Casualty Insurance,432
JLH.L,John Lewis of Hungerford plc,LSE,UK,Home Furnishings & Fixtures,311
APGN.L,Applegreen Plc,LSE,UK,,0
GAW.L,Games Workshop Group plc,LSE,UK,"Recreational Goods, Other",317
110011.L,PWR CAP GLOBAL,LSE,UK,,0
FTV.L,Foresight VCT Ord,LSE,UK,,0
MTMY.L,Matomy Media Group Ltd.,LSE,UK,Marketing Services,721
DFX.L,Defenx Plc,LSE,UK,,0
TLI.L,US Traded Life Interests PtRedPrf,LSE,UK,,0
CKN.L,Clarkson PLC,LSE,UK,Business Services,760
CR3B.L,CORE VCT -B-,LSE,UK,,0
EXXI.L,Energy XXI Ltd.,LSE,UK,,0
LTTD.IL,LITE-ON SPGDR REG-S,IOB,UK,,0
DMGT.L,Daily Mail and General Trust plc,LSE,UK,Publishing - Newspapers,727
CTP.L,Castleton Technology plc,LSE,UK,Business Services,760
SGE.L,Sage Group plc,LSE,UK,Technical & System Software,822
SRB.L,Serabi Gold plc,LSE,UK,Gold,134
ROL.L,Rotala PLC,LSE,UK,Railroads,776
MRC.L,Mercantile Ord,LSE,UK,,0
QIF.L,QATAR INVEST USD,LSE,UK,,0
SILF.L,Silver Falcon plc,LSE,UK,,0
PMO.L,Premier Oil plc,LSE,UK,Independent Oil & Gas,121
RKH.L,Rockhopper Exploration plc.,LSE,UK,Oil & Gas Drilling & Exploration,123
WIN.L,Wincanton plc,LSE,UK,Air Delivery & Freight Services,773
INSE.L,Inspired Energy plc,LSE,UK,Business Services,760
FSJ.L,James Fisher and Sons plc,LSE,UK,Business Services,760
VIS.L,Vitesse Media Plc,LSE,UK,Entertainment - Diversified,722
FAS.L,Fidelity Asian Values Ord,LSE,UK,,0
OPTS.L,Optos plc,LSE,UK,,0
JUP.L,Jupiter Fund Management Plc,LSE,UK,Asset Management,422
BWRA.L,BRISTOL WTR 8.75CIP,LSE,UK,,0
UKOG.L,UK Oil & Gas Investments PLC,LSE,UK,Asset Management,422
KNOS.L,Kainos Group plc,LSE,UK,,0
CAZA.L,"Caza Oil & Gas, Inc.",LSE,UK,Independent Oil & Gas,121
GLOO.L,Gloo Networks Plc,LSE,UK,,0
ZENB.IL,ZENIT SP GDR-REG S,IOB,UK,,0
MTPH.L,Midatech Pharma Plc,LSE,UK,Biotechnology,515
SMWH.L,WH Smith PLC,LSE,UK,"Specialty Retail, Other",745
MYSL.L,MySale Group plc,LSE,UK,"Specialty Retail, Other",745
FLYB.L,Flybe Group PLC,LSE,UK,Major Airlines,770
ONZ.L,Onzima Ventures PLC,LSE,UK,,0
DP3H.L,Downing Three VCT 'H' Ord,LSE,UK,,0
JPZZ.L,J.P.MORGAN PR EQZDP,LSE,UK,,0
BRSC.L,BlackRock Smaller Companies Ord,LSE,UK,,0
HVE.L,Havelock Europa plc,LSE,UK,Home Furnishings & Fixtures,311
MNOD.IL,MMC NOR NICKEL ADR,IOB,UK,,0
FLX.L,Falanx Group Limited,LSE,UK,Security & Protection Services,765
137255.L,ASH GLOBAL OPP USD,LSE,UK,,0
THAL.L,Thalassa Holdings Ltd.,LSE,UK,Oil & Gas Equipment & Services,124
JQW.L,JQW plc,LSE,UK,Internet Information Providers,851
BBAF.L,BBA AVIATION I15 FP,LSE,UK,,0
VIP.L,Vipera Plc,LSE,UK,Technical & System Software,822
PRW.L,Promethean World Plc,LSE,UK,,0
JPSS.L,JPM Japan Smaller 2016 Subs,LSE,UK,,0
FTF.L,Foresight 4 VCT Ord,LSE,UK,,0
RYA.L,Ryanair Holdings plc,LSE,UK,Major Airlines,770
HEAD.L,Headlam Group plc,LSE,UK,Home Furnishings & Fixtures,311
HFD.L,Halfords Group plc,LSE,UK,"Specialty Retail, Other",745
MTO.L,MITIE Group PLC,LSE,UK,Business Services,760
PMG.L,The Parkmead Group Plc,LSE,UK,Independent Oil & Gas,121
ITV.L,ITV plc,LSE,UK,Broadcasting - TV,723
UKR.L,Ukrproduct Group Ltd.,LSE,UK,Food - Major Diversified,340
ITM.L,ITM Power Plc,LSE,UK,Diversified Electronics,836
HONY.L,Honeycomb Investment Trust,LSE,UK,,0
JUSC.L,JPMorgan US Smaller Companies Ord,LSE,UK,,0
RAME.L,Rame Energy Plc,LSE,UK,General Contractors,636
PAG.L,Paragon Group of Companies plc,LSE,UK,Mortgage Investment,447
JLIF.L,JOHN LAING INFR GBP,LSE,UK,,0
DCI.L,Dolphin Capital Investors Limited,LSE,UK,,0
BP.L,BP p.l.c.,LSE,UK,Major Integrated Oil & Gas,120
JHDA.L,JAMES HALSTED CP ,LSE,UK,,0
GPRT.L,"Goldenport Holdings, Inc.",LSE,UK,Shipping,775
PAX.L,Pacific Alliance Asia Opportunity Fund Limited,LSE,UK,,0
KAY.L,Kings Arms Yard VCT Ord,LSE,UK,,0
71HT.L,MHP SP GDR-144A,LSE,UK,,0
DIGC.L,GCP Student Living plc,LSE,UK,,0
SCT.L,Softcat Plc,LSE,UK,,0
PHP.L,Primary Health Properties,LSE,UK,REIT - Healthcare Facilities,442
WCW.L,Walker Crips Group plc,LSE,UK,Asset Management,422
FIF.L,Finsbury Food Group plc,LSE,UK,Food - Major Diversified,340
LWRF.L,LightwaveRF Plc,LSE,UK,Electronic Equipment,314
CNA.L,Centrica plc,LSE,UK,Diversified Utilities,913
TSCO.L,Tesco PLC,LSE,UK,Grocery Stores,734
WWH.L,Worldwide Healthcare Ord,LSE,UK,,0
ZYT.L,Zytronic plc,LSE,UK,Diversified Electronics,836
DRG.L,Draganfly Investments Limited,LSE,UK,Asset Management,422
SOI.L,Schroder Oriental Income Fund Limited,LSE,UK,,0
INV.L,Investment Co. plc,LSE,UK,Asset Management,422
NXT.L,Next Plc,LSE,UK,Apparel Stores,730
QIL.L,QANNAS INVMT USD,LSE,UK,,0
GWMO.L,Great Western Mining Corp PLC,LSE,UK,Industrial Metals & Minerals,133
AIB1.IR,ALLIED IRISH BANKS,ISE,UK,,0
TMT.L,TMT Investments PLC,LSE,UK,Asset Management,422
TPV1.L,Triple Point Income VCT,LSE,UK,,0
VCP.L,Victoria plc,LSE,UK,Home Furnishings & Fixtures,311
PGOO.L,ProVen Growth and Income VCT Ord,LSE,UK,,0
JEO.L,Jupiter European Opportunities Ord,LSE,UK,,0
ADAM.L,Adamas Finance Asia Limited,LSE,UK,,0
MCON.L,Mincon Group Plc,LSE,UK,Machine Tools & Accessories,624
TBCB.IL,TBC BK SP GDR-REG-S,IOB,UK,,0
NRI.L,Northern Investors Ord,LSE,UK,,0
CAPC.L,Capital & Counties Properties PLC,LSE,UK,Property Management,448
BNR.L,Blenheim Natural Resources plc,LSE,UK,,0
SMT.L,Scottish Mortgage Ord,LSE,UK,,0
JZCP.L,JZ Capital Partners Limited,LSE,UK,,0
CRDA.L,Croda International plc,LSE,UK,Specialty Chemicals,113
CCJI.L,CC Japan Income & Growth Ord,LSE,UK,,0
WPG.L,Worldpay Group plc,LSE,UK,,0
UTV.L,UTV Media plc,LSE,UK,Broadcasting - TV,723
LLPL.L,6.0884 LLOYDS NCP,LSE,UK,,0
OUT.L,Outsourcery PLC,LSE,UK,Technical & System Software,822
PREM.L,Premier African Minerals Limited,LSE,UK,Industrial Metals & Minerals,133
PACL.L,Pacific Alliance China Land Ltd,LSE,UK,,0
VCBC.L,Vertu Capital Limited,LSE,UK,,0
ELA.L,Eland Oil & Gas PLC,LSE,UK,Independent Oil & Gas,121
STEL.L,Stellar Diamonds plc,LSE,UK,Industrial Metals & Minerals,133
ALAS.L,AB LTN AMER SUB 15,LSE,UK,,0
PSON.L,Pearson plc,LSE,UK,Publishing - Newspapers,727
WTI.L,Weatherly International PLC,LSE,UK,Copper,131
BIOG.L,Biotech Growth Ord,LSE,UK,,0
BLT.L,BHP Billiton plc,LSE,UK,Industrial Metals & Minerals,133
PEMB.L,Pembroke VCT B,LSE,UK,,0
CICZ.L,CONYGAR ZDP 19,LSE,UK,,0
GHG.L,Georgia Healthcare Group PLC,LSE,UK,,0
CGH.L,Chaarat Gold Holdings Ltd,LSE,UK,Gold,134
PDL.L,Petra Diamonds Ltd.,LSE,UK,Industrial Metals & Minerals,133
GEMD.L,Gem Diamonds Limited,LSE,UK,Industrial Metals & Minerals,133
UNG.L,Universe Group plc,LSE,UK,Business Services,760
HALS.IL,HALS-DV SP GDR-REGS,IOB,UK,,0
VLK.L,Vislink plc,LSE,UK,Communication Equipment,841
PRG.L,Paragon Diamonds Limited,LSE,UK,,0
SEQI.L,SEQU ECON INFRA GBP,LSE,UK,,0
MIG4.L,Mobeus Income & Growth 4 VCT Ord,LSE,UK,,0
HER.L,Herencia Resources plc.,LSE,UK,Industrial Metals & Minerals,133
CBG.L,Close Brothers Group plc,LSE,UK,Asset Management,422
SCF.L,Schroder Income Growth Ord,LSE,UK,,0
WSX.L,Hague and London Oil Plc,LSE,UK,Oil & Gas Drilling & Exploration,123
CSR.L,CSR plc,LSE,UK,,0
RDSB.L,Royal Dutch Shell plc,LSE,UK,Major Integrated Oil & Gas,120
SST.L,Scottish Oriental Smaller Cos Ord,LSE,UK,,0
ADN.L,Aberdeen Asset Management PLC,LSE,UK,Asset Management,422
STCK.L,Stock Spirits Group plc,LSE,UK,Beverages - Wineries & Distillers,347
HGT.L,HgCapital Trust Ord,LSE,UK,,0
WGB.L,Walker Greenbank plc,LSE,UK,Home Furnishings & Fixtures,311
VOG.L,Victoria Oil & Gas plc,LSE,UK,Oil & Gas Drilling & Exploration,123
IGAS.L,IGas Energy Plc,LSE,UK,Independent Oil & Gas,121
WTAN.L,Witan Ord,LSE,UK,,0
HYUD.IL,HYUNDAI MTR SP GDR,IOB,UK,,0
FOG.L,Falcon Oil & Gas Ltd.,LSE,UK,Independent Oil & Gas,121
QED.L,Quintain Estates and Development plc,LSE,UK,,0
138969.L,STD CHARTERE I15 FP,LSE,UK,,0
UBI.L,Ubisense Group Plc,LSE,UK,Scientific & Technical Instruments,837
REAT.L,React Group Plc,LSE,UK,,0
NWF.L,NWF Group plc,LSE,UK,Food Wholesale,757
TPF.L,Taliesin Property Fund Limited,LSE,UK,Property Management,448
BMT.L,T.F. & J.H. Braime (Holdings) P.L.C.,LSE,UK,Metal Fabrication,626
MSG.L,Milestone Group plc,LSE,UK,Multimedia & Graphics Software,820
OGT.L,INT OIL GAS USD-ACC,LSE,UK,,0
MRW.L,Wm. Morrison Supermarkets plc,LSE,UK,Grocery Stores,734
GLIF.L,GLI Finance Limited,LSE,UK,Asset Management,422
TPFZ.L,Taliesin Property Fund Limited,LSE,UK,Property Management,448
UTLE.L,UIL Finance Limited,LSE,UK,,0
HHPG.L,"Hon Hai Precision Industry Co., Ltd.",LSE,UK,,0
XSG.L,Xeros Technology Group plc,LSE,UK,Diversified Machinery,622
DQE.L,DQ Entertainment Plc,LSE,UK,Entertainment - Diversified,722
RDW.L,Redrow plc,LSE,UK,Residential Construction,630
JEMI.L,JPMorgan Global Emerg Mkts Inc Ord,LSE,UK,,0
EPO.L,Earthport plc,LSE,UK,Business Services,760
NESF.L,NEXTENERGY SOL GBP,LSE,UK,,0
AML.L,Amlin plc,LSE,UK,Property & Casualty Insurance,432
POL.L,Polo Resources Limited,LSE,UK,Industrial Metals & Minerals,133
ATK.L,WS Atkins plc,LSE,UK,Business Services,760
FLK.L,Fletcher King plc,LSE,UK,Property Management,448
NII.L,New India Ord,LSE,UK,,0
BDV.L,Baronsmead VCT Ord,LSE,UK,,0
GMD.L,GAME Digital plc,LSE,UK,"Specialty Retail, Other",745
TEK.L,Tekcapital plc,LSE,UK,Business Software & Services,826
JKX.L,JKX Oil & Gas plc,LSE,UK,Independent Oil & Gas,121
HSW.IR,HOSTELWORLD GRP,ISE,UK,,0
JDTZ.L,Jupiter Dividend & Growth ZDP,LSE,UK,,0
EFM.L,Edinburgh Dragon Ord,LSE,UK,,0
RM.L,RM Plc,LSE,UK,Business Software & Services,826
EBQ.L,Ebiquity plc,LSE,UK,Marketing Services,721
SSPG.L,SSP Group plc,LSE,UK,Restaurants,712
THT.L,Thorntons PLC,LSE,UK,,0
CWC.L,Cable & Wireless Communications Plc,LSE,UK,Wireless Communications,840
VP.L,Vp plc,LSE,UK,Rental & Leasing Services,761
BEST.L,Best of the Best Plc,LSE,UK,"Recreational Goods, Other",317
ASHM.L,Ashmore Group PLC,LSE,UK,Asset Management,422
PMEA.L,PME African Infrastructure Opportunities PLC,LSE,UK,Asset Management,422
ETI.L,Enterprise Inns plc,LSE,UK,Restaurants,712
TT.L,TUI TRAVEL,LSE,UK,,0
MYI.L,Murray International Ord,LSE,UK,,0
138508.L,JZ CAPITAL PAR GBP,LSE,UK,,0
GKN.L,GKN plc,LSE,UK,Auto Parts,333
SMTG.L,Summit Germany Limited,LSE,UK,Property Management,448
17GK.L,Public Joint Stock Company MegaFon,LSE,UK,Wireless Communications,840
RTN.L,Restaurant Group plc,LSE,UK,Restaurants,712
SDRC.L,Schroders plc,LSE,UK,Asset Management,422
CFU.L,Ceramic Fuel Cells Limited,LSE,UK,,0
AEP.L,Anglo Eastern Plantations plc,LSE,UK,Farm Products,341
NBPO.L,NEW BRITAIN,LSE,UK,,0
XAR.L,Xaar plc,LSE,UK,Diversified Electronics,836
UAV.L,Unicorn AIM VCT Ord,LSE,UK,,0
GRL.L,Goldstone Resources Ltd.,LSE,UK,Gold,134
RDI.L,Redefine International P.L.C.,LSE,UK,REIT - Diversified,440
DO1O.L,Downing Four VCT DSO 1,LSE,UK,,0
138968.L,STD CHARTERE I15 NP,LSE,UK,,0
PA.L,PARTNERSHIP,LSE,UK,,0
LAND.L,Land Securities Group plc,LSE,UK,REIT - Office,441
NBU.L,Naibu Global International Company Plc,LSE,UK,,0
MERC.L,Mercia Technologies PLC,LSE,UK,Real Estate Development,449
WSBN.L,Wishbone Gold Plc,LSE,UK,Gold,134
TLY.L,Totally plc,LSE,UK,Healthcare Information Services,825
NBLS.L,NB GLB FLOTING GBP,LSE,UK,,0
QQ.L,QinetiQ Group Plc,LSE,UK,Aerospace/Defense - Major Diversified,610
TYRU.L,"TyraTech, Inc.",LSE,UK,Agricultural Chemicals,112
PRO.L,Progressive Digital Media Group PLC,LSE,UK,,0
VNF.L,PXP VIETNAM,LSE,UK,,0
EDP.L,Electronic Data Processing plc,LSE,UK,Technical & System Software,822
POG.L,Petropavlovsk PLC,LSE,UK,Gold,134
MBC.L,Mitsubishi Corporation,LSE,UK,Conglomerates,210
SHOE.L,Shoe Zone Plc,LSE,UK,Textile - Apparel Footwear & Accessories,321
FCPT.L,F&C; Commercial Property Trust Limited,LSE,UK,,0
IOG.L,Independent Oil & Gas Plc,LSE,UK,Independent Oil & Gas,121
UBM.L,UBM plc,LSE,UK,Marketing Services,721
NXR.L,Norcros plc,LSE,UK,General Building Materials,634
MYX.L,MyCelx Technologies Corporation,LSE,UK,Pollution & Treatment Controls,623
SGI.L,The Stanley Gibbons Group plc,LSE,UK,"Specialty Retail, Other",745
RC2.L,Reconstruction Capital II Limited,LSE,UK,,0
ZMNO.L,zamano plc,LSE,UK,Wireless Communications,840
LTHM.L,James Latham plc,LSE,UK,Industrial Equipment Wholesale,752
HMSO.L,Hammerson plc,LSE,UK,REIT - Retail,446
WINK.L,M Winkworth PLC,LSE,UK,Property Management,448
ENDV.L,Endeavour International Corporation,LSE,UK,,0
IVPU.L,Invesco Perp Select UK Equity Ord,LSE,UK,,0
SNR.L,Senior plc,LSE,UK,Aerospace/Defense - Major Diversified,610
DVW.L,Dee Valley Group plc,LSE,UK,Water Utilities,914
FRCL.L,Foreign & Colonial Investment Trust Ord,LSE,UK,,0
HYG.L,Hygea VCT Ord,LSE,UK,,0
MGAM.L,MORGAN ADV,LSE,UK,,0
FDEV.L,Frontier Developments Plc,LSE,UK,Multimedia & Graphics Software,820
SRP.L,Serco Group plc,LSE,UK,Business Services,760
OMI.L,Orosur Mining Inc.,LSE,UK,Gold,134
DRS.IR,DRAGON OIL,ISE,UK,,0
CYS.L,Chrysalis VCT Ord,LSE,UK,,0
PAY.L,PayPoint plc,LSE,UK,Business Services,760
CHOO.L,Jimmy Choo PLC,LSE,UK,Jewelry Stores,742
SREI.L,SCHRODER REIT,LSE,UK,,0
PFZ.L,Pfizer Inc.,LSE,UK,Drug Manufacturers - Major,510
MGHU.L,M&G; High Income Geared Unit,LSE,UK,,0
BGS.L,Baillie Gifford Shin Nippon Ord,LSE,UK,,0
ULT.L,Ultrasis plc,LSE,UK,,0
FKE.L,Fiske Plc,LSE,UK,Asset Management,422
EDGE.L,Edge Performance VCT 'E' Ord,LSE,UK,,0
AMFW.L,AMEC FOSTER WHEELER,LSE,UK,,0
OCT.L,"Octagonal Plc, Prior to Reverse Merger with Global Investment Strategy UK Limited",LSE,UK,,0
APR.L,APR ENERGY,LSE,UK,,0
MXO.L,MX Oil PLC,LSE,UK,,0
SHRS.L,Shires Income Ord,LSE,UK,,0
CDI.L,Candover Investments plc,LSE,UK,Asset Management,422
HRI.L,Herald Ord,LSE,UK,,0
DP2G.L,Downing Two VCT 'G' Ord,LSE,UK,,0
AIFZ.L,ACN INC ZDP GBP,LSE,UK,,0
UKW.L,Greencoat UK Wind,LSE,UK,,0
VLS.L,VELOCYS,LSE,UK,,0
MERL.L,Merlin Entertainments plc,LSE,UK,Entertainment - Diversified,722
OXF.L,Oxford Technology VCT 4 Ord,LSE,UK,,0
2865.L,OPSEC SECURITY GRP,LSE,UK,,0
VEN2.L,Ventus VCT 2 Ord,LSE,UK,,0
EMR.L,Empresaria Group plc,LSE,UK,Staffing & Outsourcing Services,764
IHC.L,Inspiration Healthcare Group plc,LSE,UK,Conglomerates,210
MJW.L,Majestic Wine plc,LSE,UK,Beverages - Wineries & Distillers,347
BCA.L,BCA MARKETPLACE,LSE,UK,,0
21998.IL,KAZAKH SP GDR REG-S,IOB,UK,,0
VNL.L,VinaLand Limited,LSE,UK,,0
FIVE.IL,X5 RTL SP GDR REG-S,IOB,UK,,0
QPP.L,Watchstone Group Plc,LSE,UK,Information Technology Services,824
CIRC.L,Circle Holdings plc,LSE,UK,Hospitals,524
137355.L,AXA PROPERTY TR GBP,LSE,UK,,0
HL.L,Hargreaves Lansdown plc,LSE,UK,Asset Management,422
SZCD.IL,SUEZ SP GDR REG-S,IOB,UK,,0
DWHA.L,Dewhurst plc,LSE,UK,Diversified Electronics,836
GTLY.L,Gateley (Holdings) Plc,LSE,UK,,0
BPKD.IL,BK PSKA SPGDR REG-S,IOB,UK,,0
JRG.L,Just Retirement Group plc,LSE,UK,Asset Management,422
REL.L,RELX PLC,LSE,UK,Publishing - Newspapers,727
